step,x,y,action,target_x,target_y,semantic,height,slope,roughness,traversability_class,cost,step_cost,cumulative_cost,planner_mode,coverage_rate,recovery_id,reason
1009,8,21,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1009.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1010,7,21,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1010.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1011,6,21,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1011.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1012,5,21,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1012.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1013,4,21,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1013.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1014,3,21,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1014.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1015,2,21,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1015.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1016,1,21,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1016.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1017,1,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1017.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1018,2,20,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1018.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1019,3,20,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1019.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1020,4,20,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1020.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1021,5,20,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1021.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1022,6,20,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1022.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1023,7,20,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1023.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1024,8,20,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1024.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1025,9,20,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1025.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1026,9,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1026.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1027,8,19,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1027.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1028,7,19,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1028.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1029,6,19,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1029.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1030,5,19,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1030.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1031,4,19,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1031.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1032,3,19,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1032.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1033,2,19,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1033.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1034,1,19,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1034.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1035,1,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1035.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1036,2,18,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1036.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1037,3,18,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1037.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1038,4,18,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1038.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1039,5,18,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1039.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1040,6,18,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1040.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1041,7,18,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1041.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1042,8,18,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1042.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1043,9,18,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1043.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1044,9,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1044.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1045,8,17,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1045.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1046,7,17,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1046.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1047,6,17,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1047.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1048,5,17,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1048.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1049,4,17,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1049.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1050,3,17,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1050.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1051,2,17,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1051.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1052,1,17,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1052.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1053,1,16,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1053.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1054,2,16,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1054.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1055,3,16,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1055.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1056,4,16,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1056.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1057,5,16,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1057.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1058,6,16,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1058.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1059,7,16,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1059.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1060,8,16,recover_backtrack,12,16,carpet,0.0,0.0,0.18,cautious,2.5,1.0,1060.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1061,9,16,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1061.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1062,10,16,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1062.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1063,11,16,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1063.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1064,12,16,recover_backtrack,12,16,floor,0.0,0.0,0.0,free,1.0,1.0,1064.0,baseline_2d,0.9424460431654677,3,backtrack_to_branch_cell
1065,12,17,recover_branch,12,17,floor,0.0,0.0,0.0,free,1.0,1.0,1065.0,baseline_2d,0.9436450839328537,3,toward_recover_branch
1066,13,17,cover,13,17,floor,0.0,0.0,0.0,free,1.0,1.0,1066.0,baseline_2d,0.9448441247002398,3,toward_cover
1067,14,17,cover,14,17,floor,0.0,0.0,0.0,free,1.0,1.0,1067.0,baseline_2d,0.9460431654676259,3,toward_cover
1068,15,17,cover,15,17,floor,0.0,0.0,0.0,free,1.0,1.0,1068.0,baseline_2d,0.947242206235012,3,toward_cover
1069,16,17,cover,16,17,floor,0.0,0.0,0.0,free,1.0,1.0,1069.0,baseline_2d,0.9484412470023981,3,toward_cover
1070,17,17,cover,17,17,floor,0.0,0.0,0.0,free,1.0,1.0,1070.0,baseline_2d,0.9496402877697842,3,toward_cover
1071,18,17,cover,18,17,floor,0.0,0.0,0.0,free,1.0,1.0,1071.0,baseline_2d,0.9508393285371702,3,toward_cover
1072,19,17,cover,19,17,floor,0.0,0.0,0.0,free,1.0,1.0,1072.0,baseline_2d,0.9520383693045563,3,toward_cover
1073,19,18,cover,19,18,floor,0.0,0.0,0.0,free,1.0,1.0,1073.0,baseline_2d,0.9532374100719424,3,toward_cover
1074,18,18,cover,18,18,floor,0.0,0.0,0.0,free,1.0,1.0,1074.0,baseline_2d,0.9544364508393285,3,toward_cover
1075,17,18,cover,17,18,floor,0.0,0.0,0.0,free,1.0,1.0,1075.0,baseline_2d,0.9556354916067147,3,toward_cover
1076,16,18,cover,16,18,floor,0.0,0.0,0.0,free,1.0,1.0,1076.0,baseline_2d,0.9568345323741008,3,toward_cover
1077,15,18,cover,15,18,floor,0.0,0.0,0.0,free,1.0,1.0,1077.0,baseline_2d,0.9580335731414868,3,toward_cover
1078,14,18,cover,14,18,floor,0.0,0.0,0.0,free,1.0,1.0,1078.0,baseline_2d,0.9592326139088729,3,toward_cover
1079,13,18,cover,13,18,floor,0.0,0.0,0.0,free,1.0,1.0,1079.0,baseline_2d,0.960431654676259,3,toward_cover
1080,12,18,cover,12,18,floor,0.0,0.0,0.0,free,1.0,1.0,1080.0,baseline_2d,0.9616306954436451,3,toward_cover
1081,12,19,cover,12,19,floor,0.0,0.0,0.0,free,1.0,1.0,1081.0,baseline_2d,0.9628297362110312,3,toward_cover
1082,13,19,cover,13,19,floor,0.0,0.0,0.0,free,1.0,1.0,1082.0,baseline_2d,0.9640287769784173,3,toward_cover
1083,14,19,cover,14,19,floor,0.0,0.0,0.0,free,1.0,1.0,1083.0,baseline_2d,0.9652278177458034,3,toward_cover
1084,15,19,cover,15,19,floor,0.0,0.0,0.0,free,1.0,1.0,1084.0,baseline_2d,0.9664268585131894,3,toward_cover
1085,16,19,cover,16,19,floor,0.0,0.0,0.0,free,1.0,1.0,1085.0,baseline_2d,0.9676258992805755,3,toward_cover
1086,17,19,cover,17,19,floor,0.0,0.0,0.0,free,1.0,1.0,1086.0,baseline_2d,0.9688249400479616,3,toward_cover
1087,18,19,cover,18,19,floor,0.0,0.0,0.0,free,1.0,1.0,1087.0,baseline_2d,0.9700239808153477,3,toward_cover
1088,19,19,cover,19,19,floor,0.0,0.0,0.0,free,1.0,1.0,1088.0,baseline_2d,0.9712230215827338,3,toward_cover
1089,19,20,cover,19,20,floor,0.0,0.0,0.0,free,1.0,1.0,1089.0,baseline_2d,0.9724220623501199,3,toward_cover
1090,18,20,cover,18,20,floor,0.0,0.0,0.0,free,1.0,1.0,1090.0,baseline_2d,0.973621103117506,3,toward_cover
1091,17,20,cover,17,20,floor,0.0,0.0,0.0,free,1.0,1.0,1091.0,baseline_2d,0.9748201438848921,3,toward_cover
1092,16,20,cover,16,20,floor,0.0,0.0,0.0,free,1.0,1.0,1092.0,baseline_2d,0.9760191846522782,3,toward_cover
1093,15,20,cover,15,20,floor,0.0,0.0,0.0,free,1.0,1.0,1093.0,baseline_2d,0.9772182254196643,3,toward_cover
1094,14,20,cover,14,20,floor,0.0,0.0,0.0,free,1.0,1.0,1094.0,baseline_2d,0.9784172661870504,3,toward_cover
1095,13,20,cover,13,20,floor,0.0,0.0,0.0,free,1.0,1.0,1095.0,baseline_2d,0.9796163069544365,3,toward_cover
1096,12,20,cover,12,20,floor,0.0,0.0,0.0,free,1.0,1.0,1096.0,baseline_2d,0.9808153477218226,3,toward_cover
1097,12,21,cover,12,21,floor,0.0,0.0,0.0,free,1.0,1.0,1097.0,baseline_2d,0.9820143884892086,3,toward_cover
1098,13,21,cover,13,21,floor,0.0,0.0,0.0,free,1.0,1.0,1098.0,baseline_2d,0.9832134292565947,3,toward_cover
1099,14,21,cover,14,21,floor,0.0,0.0,0.0,free,1.0,1.0,1099.0,baseline_2d,0.9844124700239808,3,toward_cover
1100,15,21,cover,15,21,floor,0.0,0.0,0.0,free,1.0,1.0,1100.0,baseline_2d,0.9856115107913669,3,toward_cover
1101,16,21,cover,16,21,floor,0.0,0.0,0.0,free,1.0,1.0,1101.0,baseline_2d,0.986810551558753,3,toward_cover
1102,17,21,cover,17,21,floor,0.0,0.0,0.0,free,1.0,1.0,1102.0,baseline_2d,0.988009592326139,3,toward_cover
1103,18,21,cover,18,21,floor,0.0,0.0,0.0,free,1.0,1.0,1103.0,baseline_2d,0.9892086330935251,3,toward_cover
1104,19,21,cover,19,21,floor,0.0,0.0,0.0,free,1.0,1.0,1104.0,baseline_2d,0.9904076738609112,3,toward_cover
1105,19,22,cover,19,22,floor,0.0,0.0,0.0,free,1.0,1.0,1105.0,baseline_2d,0.9916067146282974,3,toward_cover
1106,18,22,cover,18,22,floor,0.0,0.0,0.0,free,1.0,1.0,1106.0,baseline_2d,0.9928057553956835,3,toward_cover
1107,17,22,cover,17,22,floor,0.0,0.0,0.0,free,1.0,1.0,1107.0,baseline_2d,0.9940047961630696,3,toward_cover
1108,16,22,cover,16,22,floor,0.0,0.0,0.0,free,1.0,1.0,1108.0,baseline_2d,0.9952038369304557,3,toward_cover
1109,15,22,cover,15,22,floor,0.0,0.0,0.0,free,1.0,1.0,1109.0,baseline_2d,0.9964028776978417,3,toward_cover
1110,14,22,cover,14,22,floor,0.0,0.0,0.0,free,1.0,1.0,1110.0,baseline_2d,0.9976019184652278,3,toward_cover
1111,13,22,cover,13,22,floor,0.0,0.0,0.0,free,1.0,1.0,1111.0,baseline_2d,0.9988009592326139,3,toward_cover
1112,12,22,cover,12,22,floor,0.0,0.0,0.0,free,1.0,1.0,1112.0,baseline_2d,1.0,3,toward_cover
