step,x,y,action,target_x,target_y,semantic,height,slope,roughness,traversability_class,cost,coverage_rate,recovery_id,reason
531,22,21,cover,22,21,floor,0.0,0.0,0.0,normal,1.0,0.7851851851851852,1,toward_cover
532,23,21,cover,23,21,floor,0.0,0.0,0.0,normal,1.0,0.7866666666666666,1,toward_cover
533,24,21,cover,24,21,floor,0.0,0.0,0.0,normal,1.0,0.7881481481481482,1,toward_cover
534,25,21,cover,25,21,floor,0.0,0.0,0.0,normal,1.0,0.7896296296296297,1,toward_cover
535,26,21,cover,26,21,floor,0.0,0.0,0.0,normal,1.0,0.7911111111111111,1,toward_cover
536,27,21,cover,27,21,floor,0.0,0.0,0.0,normal,1.0,0.7925925925925926,1,toward_cover
537,28,21,cover,28,21,floor,0.0,0.0,0.0,normal,1.0,0.794074074074074,1,toward_cover
538,28,20,cover,28,20,floor,0.0,0.0,0.0,normal,1.0,0.7955555555555556,1,toward_cover
539,29,20,cover,29,20,floor,0.0,0.0,0.0,normal,1.0,0.797037037037037,1,toward_cover
540,30,20,cover,30,20,floor,0.0,0.0,0.0,normal,1.0,0.7985185185185185,1,toward_cover
541,31,20,cover,31,20,floor,0.0,0.0,0.0,normal,1.0,0.8,1,toward_cover
542,31,19,cover,31,19,floor,0.0,0.0,0.0,normal,1.0,0.8014814814814815,1,toward_cover
543,31,18,cover,31,18,floor,0.0,0.0,0.0,normal,1.0,0.802962962962963,1,toward_cover
544,31,17,cover,31,17,floor,0.0,0.0,0.0,normal,1.0,0.8044444444444444,1,toward_cover
545,32,17,cover,32,17,floor,0.0,0.0,0.0,normal,1.0,0.8059259259259259,1,toward_cover
546,33,17,cover,33,17,floor,0.0,0.0,0.0,normal,1.0,0.8074074074074075,1,toward_cover
547,34,17,cover,34,17,floor,0.0,0.0,0.0,normal,1.0,0.8088888888888889,1,toward_cover
548,34,18,cover,34,18,floor,0.0,0.0,0.0,normal,1.0,0.8103703703703704,1,toward_cover
549,33,18,cover,33,18,floor,0.0,0.0,0.0,normal,1.0,0.8118518518518518,1,toward_cover
550,32,18,cover,32,18,floor,0.0,0.0,0.0,normal,1.0,0.8133333333333334,1,toward_cover
551,32,19,cover,32,19,floor,0.0,0.0,0.0,normal,1.0,0.8148148148148148,1,toward_cover
552,33,19,cover,33,19,floor,0.0,0.0,0.0,normal,1.0,0.8162962962962963,1,toward_cover
553,34,19,cover,34,19,floor,0.0,0.0,0.0,normal,1.0,0.8177777777777778,1,toward_cover
554,34,20,cover,34,20,floor,0.0,0.0,0.0,normal,1.0,0.8192592592592592,1,toward_cover
555,33,20,cover,33,20,floor,0.0,0.0,0.0,normal,1.0,0.8207407407407408,1,toward_cover
556,32,20,cover,32,20,floor,0.0,0.0,0.0,normal,1.0,0.8222222222222222,1,toward_cover
557,32,21,cover,32,21,floor,0.0,0.0,0.0,normal,1.0,0.8237037037037037,1,toward_cover
558,33,21,cover,33,21,floor,0.0,0.0,0.0,normal,1.0,0.8251851851851851,1,toward_cover
559,34,21,cover,34,21,floor,0.0,0.0,0.0,normal,1.0,0.8266666666666667,1,toward_cover
560,34,22,cover,34,22,floor,0.0,0.0,0.0,normal,1.0,0.8281481481481482,1,toward_cover
561,33,22,cover,33,22,floor,0.0,0.0,0.0,normal,1.0,0.8296296296296296,1,toward_cover
562,32,22,cover,32,22,floor,0.0,0.0,0.0,normal,1.0,0.8311111111111111,1,toward_cover
563,31,22,cover,31,22,floor,0.0,0.0,0.0,normal,1.0,0.8325925925925926,1,toward_cover
564,31,21,cover,31,21,floor,0.0,0.0,0.0,normal,1.0,0.8340740740740741,1,toward_cover
565,30,21,cover,30,21,floor,0.0,0.0,0.0,normal,1.0,0.8355555555555556,1,toward_cover
566,29,21,cover,29,21,floor,0.0,0.0,0.0,normal,1.0,0.837037037037037,1,toward_cover
567,29,22,cover,29,22,floor,0.0,0.0,0.0,normal,1.0,0.8385185185185186,1,toward_cover
568,28,22,cover,28,22,floor,0.0,0.0,0.0,normal,1.0,0.84,1,toward_cover
569,27,22,cover,27,22,floor,0.0,0.0,0.0,normal,1.0,0.8414814814814815,1,toward_cover
570,26,22,cover,26,22,floor,0.0,0.0,0.0,normal,1.0,0.8429629629629629,1,toward_cover
571,25,22,cover,25,22,floor,0.0,0.0,0.0,normal,1.0,0.8444444444444444,1,toward_cover
572,24,22,cover,24,22,floor,0.0,0.0,0.0,normal,1.0,0.845925925925926,1,toward_cover
573,23,22,cover,23,22,floor,0.0,0.0,0.0,normal,1.0,0.8474074074074074,1,toward_cover
574,22,22,cover,22,22,floor,0.0,0.0,0.0,normal,1.0,0.8488888888888889,1,toward_cover
575,21,22,cover,21,22,floor,0.0,0.0,0.0,normal,1.0,0.8503703703703703,1,toward_cover
576,20,22,cover,20,22,floor,0.0,0.0,0.0,normal,1.0,0.8518518518518519,1,toward_cover
577,19,22,cover,19,22,floor,0.0,0.0,0.0,normal,1.0,0.8533333333333334,1,toward_cover
578,18,22,cover,18,22,floor,0.0,0.0,0.0,normal,1.0,0.8548148148148148,1,toward_cover
579,17,22,cover,17,22,floor,0.0,0.0,0.0,normal,1.0,0.8562962962962963,1,toward_cover
580,16,22,cover,16,22,floor,0.0,0.0,0.0,normal,1.0,0.8577777777777778,1,toward_cover
581,15,22,cover,15,22,floor,0.0,0.0,0.0,normal,1.0,0.8592592592592593,1,toward_cover
582,14,22,cover,14,22,floor,0.0,0.0,0.0,normal,1.0,0.8607407407407407,1,toward_cover
583,13,22,cover,13,22,floor,0.0,0.0,0.0,normal,1.0,0.8622222222222222,1,toward_cover
584,12,22,cover,12,22,floor,0.0,0.0,0.0,normal,1.0,0.8637037037037038,1,toward_cover
585,11,22,cover,11,22,floor,0.0,0.0,0.0,normal,1.0,0.8651851851851852,1,toward_cover
586,10,22,cover,10,22,floor,0.0,0.0,0.0,normal,1.0,0.8666666666666667,1,toward_cover
587,9,22,cover,9,22,floor,0.0,0.0,0.0,normal,1.0,0.8681481481481481,1,toward_cover
588,8,22,cover,8,22,floor,0.0,0.0,0.0,normal,1.0,0.8696296296296296,1,toward_cover
589,7,22,cover,7,22,floor,0.0,0.0,0.0,normal,1.0,0.8711111111111111,1,toward_cover
590,6,22,cover,6,22,floor,0.0,0.0,0.0,normal,1.0,0.8725925925925926,1,toward_cover
591,5,22,cover,5,22,floor,0.0,0.0,0.0,normal,1.0,0.8740740740740741,1,toward_cover
592,4,22,cover,4,22,floor,0.0,0.0,0.0,normal,1.0,0.8755555555555555,1,toward_cover
593,3,22,cover,3,22,floor,0.0,0.0,0.0,normal,1.0,0.8770370370370371,1,toward_cover
594,2,22,cover,2,22,floor,0.0,0.0,0.0,normal,1.0,0.8785185185185185,1,toward_cover
595,1,22,cover,1,22,floor,0.0,0.0,0.0,normal,1.0,0.88,1,toward_cover
596,2,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
597,3,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
598,4,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
599,5,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
600,6,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
601,7,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
602,8,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
603,9,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
604,10,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
605,11,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
606,12,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
607,13,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
608,14,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
609,15,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
610,16,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
611,17,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
612,18,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
613,19,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
614,20,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
615,21,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
616,22,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
617,23,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
618,24,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
619,25,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
620,26,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
621,27,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
622,28,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
623,29,22,recover_backtrack,29,22,floor,0.0,0.0,0.0,normal,1.0,0.88,2,backtrack_to_branch_cell
624,30,22,recover_branch,30,22,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,2,toward_recover_branch
625,29,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
626,28,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
627,27,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
628,26,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
629,25,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
630,24,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
631,23,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
632,22,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
633,21,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
634,20,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
635,19,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
636,18,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
637,17,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
638,16,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
639,15,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
640,14,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
641,13,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
642,12,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
643,11,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
644,10,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
645,9,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
646,8,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
647,7,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
648,6,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
649,5,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
650,4,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
651,3,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
652,2,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
653,1,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
654,2,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
655,3,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
656,4,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
657,5,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
658,6,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
659,7,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
660,8,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
661,9,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
662,10,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
663,11,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
664,12,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
665,13,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
666,14,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
667,15,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
668,16,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
669,17,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
670,18,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
671,19,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
672,20,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
673,21,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
674,22,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
675,23,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
676,24,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
677,25,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
678,26,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
679,27,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
680,28,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
681,29,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
682,29,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
683,30,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
684,31,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
685,31,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
686,32,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
687,33,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
688,34,22,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
689,34,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
690,33,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
691,32,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
692,32,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
693,33,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
694,34,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
695,34,19,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
696,33,19,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
697,32,19,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
698,32,18,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
699,33,18,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
700,34,18,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
701,34,17,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
702,33,17,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
703,32,17,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
704,31,17,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
705,31,18,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
706,31,19,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
707,31,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
708,30,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
709,29,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
710,28,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
711,28,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
712,27,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
713,26,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
714,25,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
715,24,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
716,23,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
717,22,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
718,21,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
719,20,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
720,19,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
721,18,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
722,17,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
723,16,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
724,15,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
725,14,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
726,13,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
727,12,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
728,11,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
729,10,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
730,9,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
731,8,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
732,7,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
733,6,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
734,5,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
735,4,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
736,3,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
737,2,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
738,1,21,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
739,1,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
740,2,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
741,3,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
742,4,20,recover_backtrack,21,5,floor,0.0,0.0,0.0,normal,1.0,0.8814814814814815,3,backtrack_to_branch_cell
743,5,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
744,6,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
745,7,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
746,8,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
747,9,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
748,10,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
749,11,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
750,12,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
751,13,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
752,14,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
753,15,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
754,16,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
755,17,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
756,18,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
757,19,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
758,20,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
759,21,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
760,22,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
761,23,20,recover_backtrack,21,5,low_bump,0.0,0.0,0.0,cautious,2.0,0.8814814814814815,3,backtrack_to_branch_cell
